GeneSymbol,log2FC,pvalue,mean_severe,mean_non_severe,fdr,direction
FAM95C,-0.5817570000000005,0.0007263844804167553,3.2219229999999994,3.80368,0.6217498041610324,down
CYB5D2,0.4617064444444452,0.0007815230947443786,6.830992,6.369285555555555,0.6217498041610324,up
IL22,-0.2993553333333341,0.0007959001351267992,3.370823,3.670178333333334,0.6217498041610324,down
SPATA12,-0.4281578888888897,0.0008081613531013528,3.2070009999999995,3.6351588888888893,0.6217498041610324,down
PLA2G7,-0.8429024444444453,0.000814731628942484,5.726202,6.569104444444445,0.6217498041610324,down
PNPLA1,-0.7913460000000008,0.0008645944587546496,3.4894689999999997,4.2808150000000005,0.6217498041610324,down
LOC101927292,0.37579266666666644,0.0008835464129076722,3.086151,2.7103583333333336,0.6217498041610324,up
ZNF586,0.2667659999999996,0.000911347875514663,8.177841,7.911075000000001,0.6217498041610324,up
SH3RF3-AS1,-0.3087585555555554,0.0009546273107867534,3.4562470000000003,3.7650055555555557,0.6217498041610324,down
LOC340017,-0.20670711111111117,0.0009884498090063332,2.509984,2.7166911111111114,0.6217498041610324,down
PIP4K2B,-0.32161466666666527,0.0010462048216720028,7.352657000000001,7.674271666666666,0.6217498041610324,down
YWHAB,-0.13379111111111186,0.0010756674563088921,12.32037,12.454161111111112,0.6217498041610324,down
ZBTB37,-0.4841304444444452,0.001090343895058757,4.263103999999999,4.7472344444444445,0.6217498041610324,down
MLLT1,-0.18045588888888808,0.0010973899026378168,8.624243000000002,8.80469888888889,0.6217498041610324,down
ORAI2,0.3997345555555576,0.0011644813540401021,9.348204,8.948469444444443,0.6217498041610324,up
CLIC4,0.4664183333333316,0.0012022461403603118,10.088669999999999,9.622251666666667,0.6217498041610324,up
TMPRSS5,0.36836466666666734,0.001224513188872772,4.403198000000001,4.034833333333333,0.6217498041610324,up
NAALADL1,-0.3689302222222217,0.0012684563597151093,5.688572000000001,6.057502222222222,0.6217498041610324,down
LOC100287008,0.45862711111111043,0.001277695417223766,4.895891,4.437263888888889,0.6217498041610324,up
SPRED3,0.39284666666666634,0.0012818748693399246,6.216125,5.823278333333334,0.6217498041610324,up
SLC37A1,0.3610713333333333,0.001346275368081514,8.032688,7.671616666666667,0.6217498041610324,up
SLC38A5,0.506368222222223,0.0014119685075794591,8.448646,7.942277777777777,0.6217498041610324,up
LOC100507600,-0.4020755555555562,0.001416649365861882,2.9352799999999997,3.337355555555556,0.6217498041610324,down
LINC00574,-0.3778554444444442,0.001453225961865442,3.176234,3.554089444444444,0.6217498041610324,down
OR2B2,-0.280664666666667,0.0014781467749845885,2.886262,3.166926666666667,0.6217498041610324,down
RARRES2,0.3165021111111104,0.0014964680936902953,4.700671,4.3841688888888894,0.6217498041610324,up
TG,0.46810288888888874,0.0015628967002718468,4.332559,3.864456111111111,0.6217498041610324,up
KATNAL2,-0.2776077777777779,0.0015669656837064877,3.750705,4.028312777777778,0.6217498041610324,down
LOC101929269,0.22904188888888743,0.0015868880613595586,3.759387999999999,3.5303461111111116,0.6217498041610324,up
HOXB-AS4,-0.40571966666666714,0.0016141054963739944,3.5568219999999995,3.9625416666666666,0.6217498041610324,down
BRCA2,0.7033781111111113,0.001620914174293454,5.407922,4.704543888888889,0.6217498041610324,up
MUC12,0.2524829999999998,0.001639362726789975,4.244382999999999,3.9918999999999993,0.6217498041610324,up
GOLGB1,0.4395467777777782,0.0016690395242001295,9.325479,8.885932222222221,0.6217498041610324,up
HGF,-0.7529814444444449,0.0017181630115641155,4.857673,5.610654444444445,0.6217498041610324,down
STK24-AS1,-0.36710977777777787,0.0017245212235062826,3.608923,3.9760327777777777,0.6217498041610324,down
MMP27,-0.287650444444445,0.0017535858775483784,2.929774,3.217424444444445,0.6217498041610324,down
SYT11,-0.6241137777777785,0.0017659857940005358,7.043483999999999,7.667597777777778,0.6217498041610324,down
ZC3H12C,-0.7179047777777781,0.0017810869035145257,3.4515529999999996,4.169457777777778,0.6217498041610324,down
LINC00950,-0.2573561111111107,0.0018029250990811297,3.2548250000000003,3.512181111111111,0.6217498041610324,down
CSN3,-0.32168311111111025,0.0018136888300294043,3.275408,3.5970911111111104,0.6217498041610324,down
WDR45,0.29338355555555573,0.0019358947901128552,10.092348,9.798964444444444,0.6245804746270944,up
DEFB119,-0.3086507777777783,0.0019520215637672542,3.169282,3.477932777777778,0.6245804746270944,down
RBPJL,0.42626688888888875,0.0019686935677045167,4.503308,4.077041111111111,0.6245804746270944,up
S100A1,0.4041131111111116,0.0019954640490009376,4.077097,3.6729838888888886,0.6245804746270944,up
LEFTY2,0.4438861111111114,0.002036781735349496,5.335375,4.8914888888888886,0.6245804746270944,up
PIM2,0.5765217777777814,0.002100008503322314,9.838744000000002,9.26222222222222,0.6245804746270944,up
ALDOA,-0.18247555555555373,0.0021125777791911574,12.19008,12.372555555555554,0.6245804746270944,down
FOXL1,0.45326322222222215,0.0021368516393253756,3.887706,3.434442777777778,0.6245804746270944,up
SVIP,0.5107936666666681,0.0021483413926288233,8.768577,8.257783333333332,0.6245804746270944,up
ETHE1,-0.35958711111111086,0.0021808413788446264,8.679044000000001,9.038631111111112,0.6245804746270944,down
DENND2C,0.8732439999999997,0.0022667347739493155,5.5138739999999995,4.64063,0.6245804746270944,up
KIAA1107,-0.5258883333333335,0.0022990316989071895,4.3850549999999995,4.910943333333333,0.6245804746270944,down
TP53,-0.30406644444444453,0.0023162441409886924,5.984813,6.2888794444444445,0.6245804746270944,down
ERP44,0.27316666666666833,0.002335327472902402,11.21555,10.942383333333332,0.6245804746270944,up
MFSD5,-0.24502544444444574,0.002448386370269794,8.122264,8.367289444444445,0.6245804746270944,down
LOC101929759,0.6028718888888887,0.0024791476743045407,4.128463,3.5255911111111113,0.6245804746270944,up
MGC32805,-0.29197722222222255,0.0025444696275607474,2.761665,3.0536422222222224,0.6245804746270944,down
C2CD4B,0.48622388888888946,0.002547114336774787,3.88404,3.3978161111111107,0.6245804746270944,up
PIK3C2A,0.3283455555555559,0.002555711066959164,9.25582,8.927474444444444,0.6245804746270944,up
LOC101929963,0.4379982222222232,0.002643455126360783,4.8024510000000005,4.364452777777777,0.6245804746270944,up
FAM89A,-0.5905288888888887,0.0026452214786590413,6.351035,6.941563888888889,0.6245804746270944,down
PCDH20,-0.3488834444444442,0.0026728807496890694,2.672581,3.0214644444444443,0.6245804746270944,down
LOC101927647,-0.23261766666666706,0.002684350303239167,3.001174,3.233791666666667,0.6245804746270944,down
DSC2,-1.101488333333334,0.002684475212926947,5.95674,7.058228333333334,0.6245804746270944,down
SIMC1,-0.48056855555555433,0.002715624521567762,6.7986970000000015,7.279265555555556,0.6245804746270944,down
SNORA71B,0.35955611111111097,0.002730798401199115,5.16988,4.810323888888889,0.6245804746270944,up
C1orf68,0.3821598888888884,0.002752118967398276,4.614636,4.2324761111111115,0.6245804746270944,up
C1GALT1C1,0.48260933333333256,0.002756208071002171,9.436406,8.953796666666667,0.6245804746270944,up
OLIG1,-0.8633257777777787,0.002767646520383902,6.537381999999999,7.400707777777778,0.6245804746270944,down
DIO3,0.4495806666666664,0.0027789655634695575,4.254394,3.804813333333333,0.6245804746270944,up
CDC14B,0.7240359999999981,0.0028043888542115553,8.087701,7.363665000000001,0.6245804746270944,up
TNIP2,-0.27152455555555477,0.0028406214448038047,8.521466,8.792990555555555,0.6245804746270944,down
KRT33A,0.30352477777777764,0.002843461444104544,3.704497,3.4009722222222223,0.6245804746270944,up
C11orf74,-0.6528504444444447,0.002881308741014349,5.504409,6.157259444444445,0.6245804746270944,down
ANKRD2,0.3587446666666665,0.0029472274614212785,4.073558,3.7148133333333337,0.6245804746270944,up
FNDC3B,0.3586216666666644,0.0029550926293784997,10.84884,10.490218333333335,0.6245804746270944,up
DUSP26,0.4286525555555549,0.0029576099861649916,5.346677,4.918024444444445,0.6245804746270944,up
UBE2J1,0.5364933333333308,0.003030511464059519,11.900409999999999,11.363916666666668,0.6245804746270944,up
TNNT1,-1.1452982222222223,0.003041626991163441,6.997544,8.142842222222223,0.6245804746270944,down
CD109,-0.7972973333333337,0.0030509523262077687,3.7604759999999997,4.5577733333333335,0.6245804746270944,down
KCNC3,0.2977472222222226,0.003051303618093664,3.8390899999999997,3.541342777777777,0.6245804746270944,up
C6orf223,0.2526096666666664,0.0030522210456954114,5.206843,4.954233333333334,0.6245804746270944,up
TMOD4,-0.33044033333333367,0.003100900024753972,4.504868,4.835308333333334,0.6245804746270944,down
PRSS16,0.6045276666666668,0.0031311616512952646,4.206996,3.6024683333333334,0.6245804746270944,up
MAP3K6,-0.4399648888888894,0.003148849298652113,5.042769,5.482733888888889,0.6245804746270944,down
GPR150,0.2620717777777779,0.0031522559491759645,3.559894,3.297822222222222,0.6245804746270944,up
WNT3,0.3005915555555556,0.0032721444218888588,4.044641,3.7440494444444448,0.6348277297961534,up
KLF3,-0.3028961111111119,0.003284750208493534,10.164895,10.467791111111111,0.6348277297961534,down
IGF2-AS,0.3946964444444445,0.0034418796003604893,4.926802,4.532105555555556,0.6348277297961534,up
DAP,0.27124533333333645,0.0034665152544152166,9.289297000000001,9.018051666666665,0.6348277297961534,up
PIANP,0.3030557777777769,0.0034902455302371896,4.744838,4.441782222222223,0.6348277297961534,up
YY1AP1,0.15710333333333537,0.0035070653016067575,9.591905,9.434801666666665,0.6348277297961534,up
RMST,-0.34833788888888906,0.0035571649575984804,2.999536,3.347873888888889,0.6348277297961534,down
MOB3B,0.47397944444444473,0.0035581147497115804,6.22836,5.754380555555556,0.6348277297961534,up
GHSR,0.2655336666666672,0.003608420160563663,4.3461170000000005,4.080583333333333,0.6348277297961534,up
OR7E104P,0.2814729999999992,0.0036573073486524227,6.749623,6.4681500000000005,0.6348277297961534,up
LOC100289294,-0.33776933333333314,0.0036684293652970387,6.304714,6.642483333333333,0.6348277297961534,down
ADAMTS20,-0.2360177777777781,0.0037151427113765543,2.91738,3.153397777777778,0.6348277297961534,down
DDX11L2,1.1554224444444463,0.0037515576289605815,6.782103000000001,5.626680555555555,0.6348277297961534,up
MOXD1,1.264964444444444,0.0037822849047209894,5.4147099999999995,4.149745555555556,0.6348277297961534,up
LOXL1-AS1,-0.6578154444444442,0.0038044690222082856,4.154109,4.811924444444444,0.6348277297961534,down
DUSP23,-0.30081788888888816,0.0038211220735025185,7.750100999999999,8.050918888888887,0.6348277297961534,down
PALD1,1.1219098888888883,0.0038398937911855086,5.890101,4.768191111111111,0.6348277297961534,up
PLA2G12A,0.29835255555555573,0.003866494219076971,7.7469220000000005,7.448569444444445,0.6348277297961534,up
IMPDH1,-0.2692664444444439,0.003880669246444713,6.896368,7.165634444444444,0.6348277297961534,down
PER2,-0.33221322222222227,0.004022608991134521,7.122364,7.454577222222222,0.6348277297961534,down
PCOLCE-AS1,0.355868333333333,0.004024345575638323,4.14641,3.7905416666666674,0.6348277297961534,up
MPST,0.29144711111110855,0.004064604996030123,7.596200999999999,7.30475388888889,0.6348277297961534,up
MTTP,-0.1859972222222228,0.004083438250429422,2.8461,3.0320972222222227,0.6348277297961534,down
MYH16,-0.2990216666666665,0.00419978578386437,2.969395,3.2684166666666665,0.6348277297961534,down
TSGA10,0.293204555555556,0.004218317375096689,4.135099,3.8418944444444443,0.6348277297961534,up
CCL25,0.8860034444444445,0.004231914063252037,4.830504,3.944500555555556,0.6348277297961534,up
TCF4,0.5284981111111087,0.004251050061496978,9.850537,9.32203888888889,0.6348277297961534,up
LOC100505666,-0.30240244444444464,0.004258264587500122,4.217262,4.5196644444444445,0.6348277297961534,down
C15orf57,0.4485745555555578,0.004268481702703169,8.984654000000003,8.536079444444445,0.6348277297961534,up
VPS35,-0.20921022222222163,0.0042709615149259085,10.221762,10.430972222222222,0.6348277297961534,down
SDR9C7,0.24704411111111124,0.0043117420832300985,3.091043,2.8439988888888887,0.6348277297961534,up
NPTXR,-0.39905844444444405,0.004337719691305072,4.288966,4.688024444444444,0.6348277297961534,down
TOP1,0.3010733333333313,0.004344082029041766,11.26454,10.963466666666669,0.6348277297961534,up
PALM2-AKAP2,0.51634688888889,0.004391164723499155,10.599503000000002,10.083156111111112,0.6348277297961534,up
KRT83,0.24851788888888837,0.004425954554886852,4.469544,4.221026111111112,0.6348277297961534,up
LOC101928553,-0.26601833333333325,0.004441246150242692,2.87828,3.1442983333333334,0.6348277297961534,down
SEC24D,0.6703531111111118,0.004447635384414016,9.049282000000002,8.37892888888889,0.6348277297961534,up
ABCC4,0.6588975555555532,0.0044503918590221665,8.678946999999999,8.020049444444446,0.6348277297961534,up
WDR78,-0.26533088888888834,0.00445995711130866,3.8155580000000002,4.080888888888889,0.6348277297961534,down
TP53I11,-0.40233188888888893,0.004470688490281646,5.611612,6.013943888888889,0.6348277297961534,down
VAT1L,-0.3377627777777774,0.004479458025412679,3.2427300000000003,3.5804927777777777,0.6348277297961534,down
MIR210HG,0.5267797777777767,0.00447968871304264,4.4953069999999995,3.9685272222222228,0.6348277297961534,up
TDRD12,-0.42680155555555555,0.0044856789421751165,3.218589,3.6453905555555557,0.6348277297961534,down
CHAD,0.3390711111111111,0.004497321047312658,4.384155,4.045083888888889,0.6348277297961534,up
SPIN1,-0.211127888888889,0.004590947042061477,9.277816,9.488943888888889,0.6432676990456573,down
SLC26A4-AS1,-0.22099288888888813,0.004638362348341169,2.525806,2.7467988888888883,0.6432676990456573,down
DEFT1P,-0.4456333333333333,0.004676899035391682,3.039705,3.4853383333333334,0.6432676990456573,down
MYH10,-0.7642480000000003,0.004751709481159905,4.2814119999999996,5.04566,0.6432676990456573,down
LOC100289109,-0.3365269999999998,0.0048013297961283855,3.218468,3.554995,0.6432676990456573,down
CLEC3B,-0.5639993333333333,0.004842529146554397,5.191344,5.755343333333333,0.6432676990456573,down
LOC100288644,0.38813477777777683,0.004873249621031308,3.709526999999999,3.3213922222222223,0.6432676990456573,up
UBASH3B,-0.3396633333333341,0.0050084920397275605,7.8048,8.144463333333334,0.6432676990456573,down
CPT1C,0.3998992222222224,0.005038851772403776,4.291687,3.891787777777777,0.6432676990456573,up
RIC1,0.3183315555555559,0.005076343646386467,8.904936,8.586604444444443,0.6432676990456573,up
ADAMTSL2,0.33140211111111206,0.005099040033620897,4.622701000000001,4.291298888888889,0.6432676990456573,up
POMT2,0.31095611111110966,0.005105307725699151,5.640579999999999,5.329623888888889,0.6432676990456573,up
LOC101928047,-0.4102606666666655,0.00519381689609977,3.1321610000000004,3.542421666666666,0.6432676990456573,down
BSCL2,0.4094271111111105,0.005199981769771644,8.610145999999999,8.200718888888888,0.6432676990456573,up
LOC100132731,-0.41709488888888924,0.005314513488715363,4.761074,5.178168888888889,0.6432676990456573,down
RPGRIP1,-0.4162012222222229,0.005314898726087055,4.898966,5.315167222222223,0.6432676990456573,down
TGFBR1,-0.40254377777777783,0.005340423833501508,9.448288999999999,9.850832777777777,0.6432676990456573,down
IL18BP,-0.4551316666666665,0.005357891917132303,5.5741950000000005,6.029326666666667,0.6432676990456573,down
PRO0471,0.33528144444444496,0.00535834198216537,3.1301670000000006,2.7948855555555556,0.6432676990456573,up
VAMP8,-0.17949222222222438,0.005372489416651954,10.99428,11.173772222222224,0.6432676990456573,down
ANHX,-0.3119405555555561,0.005392920871220098,5.224864999999999,5.5368055555555555,0.6432676990456573,down
AMPD1,1.107827666666668,0.005419323860059628,5.6921610000000005,4.5843333333333325,0.6432676990456573,up
HMG20B,0.25960211111111064,0.005448463752387916,8.123561,7.86395888888889,0.6432676990456573,up
WDR37,-0.2917163333333317,0.0055007561229036325,8.371702,8.663418333333333,0.6432676990456573,down
TBC1D1,0.4157386666666678,0.005508811067839312,10.248122,9.832383333333333,0.6432676990456573,up
VIP,-0.2768391111111099,0.005511092932669842,2.9552570000000005,3.2320961111111104,0.6432676990456573,down
ST6GALNAC4,0.6008653333333349,0.005533676071624105,7.912807000000001,7.311941666666666,0.6432676990456573,up
LINC00582,0.49651766666666663,0.005559930046332008,4.290831,3.794313333333333,0.6432676990456573,up
GNL3L,0.3049887777777771,0.0055831294331309565,7.168906,6.863917222222223,0.6432676990456573,up
LOC101927196,-0.22702266666666704,0.005743970745059557,3.065994,3.293016666666667,0.6432676990456573,down
NUMA1,-0.21459433333333244,0.005760955228127385,8.247214,8.461808333333332,0.6432676990456573,down
HHATL,-0.21668688888888932,0.0057744882365278255,3.2911569999999997,3.507843888888889,0.6432676990456573,down
PRAMEF12,-0.36993855555555566,0.005778275756526512,3.113242,3.4831805555555557,0.6432676990456573,down
LRP6,-0.46123688888889003,0.005823904835837315,3.5982769999999995,4.0595138888888895,0.6432676990456573,down
CACNG4,0.23593844444444478,0.0058294056490413365,6.8232990000000004,6.587360555555556,0.6432676990456573,up
RHOBTB3,-0.4788336666666666,0.005837671964094182,5.055768,5.534601666666666,0.6432676990456573,down
CCDC22,-0.2766496666666658,0.005860068655427352,7.927066999999999,8.203716666666665,0.6432676990456573,down
F8A3,-0.1983812222222241,0.005906837938598592,9.447365999999999,9.645747222222223,0.6432676990456573,down
LOC101930149,-0.3127428888888888,0.005926487510813277,2.816791,3.1295338888888886,0.6432676990456573,down
LOC283482,-0.37478699999999954,0.0060130120257790185,3.3663980000000002,3.7411849999999998,0.6432676990456573,down
HPR,-1.1705038888888861,0.00603149010058924,7.349970000000001,8.520473888888887,0.6432676990456573,down
ZBBX,-0.20182288888888866,0.006039858382603333,2.618271,2.8200938888888887,0.6432676990456573,down
LOC100129648,0.37413966666666676,0.006092932932796983,3.643893,3.269753333333333,0.6432676990456573,up
MAPRE3,0.3377438888888893,0.006097918094128843,5.321825,4.98408111111111,0.6432676990456573,up
LOC553103,-0.22067144444444553,0.006101254971297243,3.0230129999999997,3.2436844444444453,0.6432676990456573,down
LOC100130219,0.2720154444444449,0.006138268092995189,3.9609859999999997,3.6889705555555548,0.6432676990456573,up
MYSM1,0.3223207777777777,0.006150084466579237,8.566148,8.243827222222222,0.6432676990456573,up
CLEC16A,-0.2686476666666673,0.00615110404160989,5.189418999999999,5.458066666666666,0.6432676990456573,down
ZMYM6,-0.3302416666666641,0.006160955637261868,8.388445,8.718686666666665,0.6432676990456573,down
ZNRF1,-0.4500616666666666,0.006192593459522228,6.285595,6.735656666666666,0.6432676990456573,down
LOC100270804,0.33411022222222275,0.00625875559879541,5.829053000000001,5.494942777777778,0.6432676990456573,up
HAP1,0.339939666666667,0.006264290712476223,4.666278,4.326338333333333,0.6432676990456573,up
ITIH6,0.2620144444444441,0.006274202691813373,3.229755,2.967740555555556,0.6432676990456573,up
LOC105377924,0.23020977777777807,0.006314861386331369,3.3476570000000003,3.1174472222222223,0.6432676990456573,up
PDLIM1,0.546939444444444,0.00634638739184918,10.53048,9.983540555555557,0.6432676990456573,up
NPAS1,0.23577444444444406,0.0063770868354925,5.0981499999999995,4.8623755555555555,0.6432676990456573,up
GATAD2A,-0.2365935555555545,0.0064074620864115455,8.632852,8.869445555555554,0.6432676990456573,down
GPR160,0.4615050000000007,0.006435056595767995,9.868795,9.40729,0.6432676990456573,up
PLCL2,-0.19632777777777655,0.006440072808947493,10.22025,10.416577777777777,0.6432676990456573,down
ZNF488,0.27137677777777824,0.006448744926399867,3.7921590000000003,3.520782222222222,0.6432676990456573,up
PPP1R32,-0.25220511111111144,0.0064757363931461425,3.226276,3.4784811111111114,0.6432676990456573,down
NDST1,0.6669689999999999,0.006491600249741661,6.931879,6.26491,0.6432676990456573,up
SOX7,-0.3021331111111101,0.006537617394034504,3.7884280000000006,4.090561111111111,0.6432676990456573,down
TTLL10,0.23079988888888936,0.006539601385924809,3.9756460000000002,3.744846111111111,0.6432676990456573,up
PP12613,-0.30188188888888945,0.0065632247173340545,3.3063469999999997,3.608228888888889,0.6432676990456573,down
SEMA4A,0.4505981111111126,0.006574083964985711,9.517022,9.066423888888888,0.6432676990456573,up
GAB1,0.4626212222222241,0.006579240875374979,7.376019000000001,6.913397777777777,0.6432676990456573,up
ZNF443,-0.43291933333333343,0.006582495785946671,6.314639000000001,6.747558333333334,0.6432676990456573,down
CDX1,0.3141794444444441,0.006620423048795728,5.863415,5.549235555555556,0.6440598044362222,up
CYP2C9,-0.3404077777777781,0.006696670780858229,3.4989399999999997,3.839347777777778,0.6450497698887295,down
S100A5,0.3592401111111112,0.0067372806215343865,4.2767740000000005,3.9175338888888893,0.6450497698887295,up
CCDC63,0.2719312222222223,0.00675508135676137,3.512339,3.2404077777777776,0.6450497698887295,up
EGR2,-1.1742374444444446,0.006831480791775737,5.134697,6.308934444444445,0.6450497698887295,down
GLYAT,-0.24984222222222208,0.0068402287261648586,3.447455,3.6972972222222222,0.6450497698887295,down
CREB3L2,0.427627444444445,0.006859348004351551,10.003963,9.576335555555556,0.6450497698887295,up
LOC647115,-0.307059999999999,0.006867191834925883,3.5914650000000004,3.8985249999999994,0.6450497698887295,down
BNC2,-0.5077216666666664,0.0068714095103829115,3.64261,4.150331666666666,0.6450497698887295,down
SPATA21,0.3842175555555567,0.0068994071789737705,5.686352000000001,5.3021344444444445,0.6450497698887295,up
ZBTB16,-0.5922544444444426,0.006988921478183686,5.105605000000001,5.697859444444443,0.6457228433524558,down
FOLR1,0.43169677777777693,0.0070116309295409395,9.628764,9.197067222222223,0.6457228433524558,up
SPINK2,0.4839732222222217,0.007088785878134692,5.314991,4.831017777777778,0.6457228433524558,up
SOWAHA,-0.3410175555555557,0.007117115030032643,2.749378,3.090395555555556,0.6457228433524558,down
INO80B,0.302142777777779,0.007128607714348115,7.585815000000001,7.283672222222222,0.6457228433524558,up
PRDM12,0.3061424444444447,0.007150243839280959,4.059863,3.7537205555555553,0.6457228433524558,up
CACNA1S,0.27922477777777743,0.007225348218247567,4.295887,4.016662222222222,0.6457228433524558,up
ZNF441,-0.4507068888888881,0.0072593717565076765,4.517702,4.968408888888888,0.6457228433524558,down
RAPGEFL1,-0.3321930000000002,0.007289026725170773,3.6910669999999994,4.02326,0.6457228433524558,down
MAGIX,0.3828786666666657,0.007305382832891727,4.0636019999999995,3.680723333333334,0.6457228433524558,up
SLC18A2,0.5020511111111112,0.007353867732947233,5.218165,4.716113888888889,0.6457228433524558,up
SORD,-0.33246977777777786,0.007370262551674613,7.156542999999999,7.489012777777777,0.6457228433524558,down
BAG6,0.15971277777777715,0.007424751603293538,10.38607,10.226357222222223,0.6457228433524558,up
TKT,-0.4187360000000009,0.007447329493797266,10.579564000000001,10.998300000000002,0.6457228433524558,down
EDEM2,0.31060611111111136,0.007472090056954981,9.494779999999999,9.184173888888887,0.6457228433524558,up
ARRDC1,-0.4218982222222216,0.007517756325753439,6.9730490000000005,7.394947222222222,0.6457228433524558,down
UBA3,-0.10996933333333381,0.007543112108222126,10.072614,10.182583333333334,0.6457228433524558,down
PDGFRB,-0.45992455555555534,0.00757534458749125,4.818671,5.2785955555555555,0.6457228433524558,down
ARL13B,-0.38043200000000077,0.007584149915090643,6.000372999999999,6.380805,0.6457228433524558,down
NRG1,0.5237283333333353,0.0076292474165842,5.232940000000001,4.709211666666666,0.6457228433524558,up
RHOQ,0.32166166666666385,0.007630951374403806,10.617859999999999,10.296198333333335,0.6457228433524558,up
SRF,-0.23431644444444633,0.007632827548945392,7.281383,7.515699444444446,0.6457228433524558,down
RFPL3,-0.2912823333333332,0.007650299327742836,4.410636,4.701918333333333,0.6457228433524558,down
IGFBP7,-0.6452983333333364,0.007653811252178158,7.621195,8.266493333333337,0.6457228433524558,down
GATA6-AS1,0.277677777777777,0.007654074542678552,3.6964999999999995,3.4188222222222224,0.6457228433524558,up
METTL21B,0.6124495555555551,0.007700704429459291,5.850234,5.237784444444445,0.6471288465487639,up
IL10,-0.3881578888888888,0.0077697453541068755,3.959876,4.348033888888889,0.648192111486272,down
AREL1,-0.1374790000000008,0.007791783953399139,8.671986,8.809465000000001,0.648192111486272,down
DACH1,-0.733335888888889,0.0078033962581113454,4.385308,5.118643888888889,0.648192111486272,down
LINC00152,0.43326522222222064,0.007878338262592568,6.466382999999999,6.033117777777778,0.6519098523264816,up
MTMR7,-0.2128427777777775,0.00797351655342562,3.30455,3.5173927777777774,0.6572673168104317,down
XCL1,-0.6196330000000003,0.008054267589088294,7.264687,7.884320000000001,0.6593742883496314,down
AP1G1,0.22304077777777742,0.008060138543515429,9.254653000000001,9.031612222222224,0.6593742883496314,up
LOC285556,-0.23632444444444456,0.008138042418030546,2.708345,2.9446694444444446,0.6632351022724743,down
PHF13,-0.2589476666666668,0.00834592463941213,7.419494,7.678441666666667,0.6674734659359343,down
DUSP10,-0.3690542222222213,0.008361053664138168,6.8784030000000005,7.247457222222222,0.6674734659359343,down
RHBDD1,0.48613933333333215,0.008382379954045269,7.909011,7.422871666666667,0.6674734659359343,up
VPS18,-0.3111843333333324,0.008455623618932304,6.497234000000001,6.808418333333333,0.6674734659359343,down
ADIRF-AS1,0.47747766666666713,0.008485552522592078,4.072401000000001,3.594923333333334,0.6674734659359343,up
ERAP2,0.810533444444447,0.008500156888661473,10.057939000000001,9.247405555555554,0.6674734659359343,up
C19orf68,0.23642577777777873,0.008551483066202568,5.309808,5.073382222222222,0.6674734659359343,up
RHOV,0.3077236666666674,0.008561678569466411,3.9827420000000004,3.675018333333333,0.6674734659359343,up
LINC00656,0.32140533333333243,0.008575505115876122,4.1808119999999995,3.859406666666667,0.6674734659359343,up
CAP1,-0.2792577777777776,0.008577543041000316,12.08467,12.363927777777777,0.6674734659359343,down
