GeneSymbol,log2FC,pvalue,mean_severe,mean_non_severe,fdr,direction
C8orf48,0.1121993970893973,0.08506723492424685,3.5187732432432437,3.4065738461538464,0.31880063665408964,up
LINC01587,0.1273153083853087,0.08518791263260404,3.697203513513513,3.5698882051282044,0.31914917436161583,up
UBD,0.16984637560637417,0.08519978701563821,4.487634324324323,4.317787948717949,0.31914917436161583,up
ARHGAP35,-0.3907565488565492,0.08522074606168213,8.355967297297296,8.746723846153845,0.31914917436161583,down
SLC25A21,0.09840465696465728,0.08522365271620279,3.0804908108108107,2.9820861538461534,0.31914917436161583,up
LOC105369167,0.1329301178101181,0.08523358782077628,5.520667297297297,5.387737179487179,0.31914917436161583,up
ACBD4,0.13120248094248055,0.08529525954083958,6.962018378378378,6.8308158974358975,0.31932513703509985,up
SOS1,-0.23027733887734136,0.08532991010298564,8.989721891891891,9.219999230769233,0.3193998957829409,down
LOC541472,0.2234797158697157,0.08536995173868253,5.416489459459458,5.193009743589743,0.3194948047608874,up
WDR7,-0.2753236382536386,0.08549625486862718,8.646834054054054,8.922157692307692,0.31991245694306575,down
PLEC,0.27969474705474795,0.08569888255749636,8.213537567567567,7.933842820512819,0.3205868303616246,up
EGFL7,0.25891428967429153,0.08573941847030996,6.48115864864865,6.222244358974359,0.3205868303616246,up
ONECUT3,0.15297981981981934,0.08574055312062492,5.651496486486486,5.498516666666666,0.3205868303616246,up
RCCD1,0.3085277130977113,0.0857453114437817,8.136915405405405,7.828387692307694,0.3205868303616246,up
FATE1,0.09652787941787899,0.08575016161224057,5.192128648648648,5.095600769230769,0.3205868303616246,up
CPEB2,0.2747132085932087,0.08578370604804507,8.536067567567569,8.26135435897436,0.3206571348926496,up
NCKAP1L,-0.2862933818433824,0.08580958866597038,9.754034054054053,10.040327435897435,0.32069878052365325,down
MUC12,0.1327932986832998,0.08592394701029694,5.225984324324325,5.093191025641025,0.3210274344402669,up
MAP1LC3B,0.21416093555093418,0.08593583591477612,10.533903243243243,10.319742307692309,0.3210274344402669,up
LOC101929243,0.20392791406791044,0.08594179628499721,7.887594324324322,7.683666410256412,0.3210274344402669,up
LOC100287877,0.13705733887733818,0.08597064077175717,4.578728108108108,4.44167076923077,0.3210800497836184,up
KRTAP4-1,0.2636449133749146,0.08601182866543071,4.183980810810812,3.9203358974358977,0.3211787388631042,up
XAB2,-0.14842354816354852,0.0860327143984598,6.3326308108108105,6.481054358974359,0.3212015963168857,down
C14orf178,0.2500573943173956,0.08608818984180151,6.2582791891891905,6.008221794871795,0.3213535638312272,up
ADH6,0.18652126819126735,0.08611400201579905,4.199599729729729,4.013078461538462,0.3213947699182893,up
AKR1C1,0.14171701316701224,0.08618056777597946,6.6979767567567565,6.556259743589744,0.3215880363578788,up
APPL1,-0.19177830907830806,0.08624214650505613,7.833162972972974,8.024941282051282,0.32176263028940083,down
PRL,0.13845085239085275,0.08630534021515086,4.647821621621621,4.5093707692307685,0.32194318867980226,up
SLAMF1,-0.33353095634095986,0.08633236653120724,8.38113135135135,8.71466230769231,0.3219887937401703,down
LOC100506470,0.16797625779625758,0.08641399445877034,5.982627027027027,5.814650769230769,0.3222379927066419,up
ODF3B,0.3195898752598758,0.08643127576255298,8.393087567567568,8.073497692307692,0.3222471986656967,up
LINC00922,0.25928200970201054,0.08644746084297567,4.742849189189189,4.483567179487179,0.3222523150512227,up
ARSI,0.18639129591129588,0.08652662286920539,4.88482027027027,4.698428974358974,0.32249215016610644,up
LOC101927494,0.23366013860013846,0.08654762351278905,3.4332927027027025,3.199632564102564,0.32251516778361183,up
MPL,-0.36517991683991635,0.08658613380737858,5.234921621621622,5.600101538461538,0.3225281814841591,down
SLC41A1,-0.2593368676368657,0.08658769158781304,7.743191081081084,8.00252794871795,0.3225281814841591,down
VWF,-0.16909678447678367,0.08659559218795557,5.676832702702702,5.845929487179486,0.3225281814841591,down
ABCB5,0.1397850935550915,0.08663748121864745,5.594144324324324,5.454359230769232,0.3226289633535904,up
TRIM16L,0.307523797643797,0.08666644898391708,7.228274054054053,6.920750256410256,0.32264887491459765,up
SESN2,-0.13638964656964614,0.0866762543443834,7.439761891891892,7.576151538461538,0.32264887491459765,down
CLDN14,0.12337158004157978,0.08668732125377261,4.46819081081081,4.344819230769231,0.32264887491459765,up
ERN2,0.17779538461538547,0.0867120319669884,7.251510000000001,7.073714615384615,0.32268564068454203,up
LOC101930114,0.1649743936243926,0.0867762870964996,6.374015675675675,6.209041282051283,0.3228695272420641,up
DTWD2,0.14808778932778832,0.08681860179608392,6.610731891891891,6.462644102564103,0.32297173086077385,up
FAM110C,-0.3330616493416505,0.08685122817703567,3.4957178378378373,3.828779487179488,0.3230378644198001,down
MYH10,-0.1704926680526695,0.08692552416007625,5.255032972972972,5.425525641025642,0.32325893642777076,down
TTC33,-0.16975372834372848,0.08695026925142708,7.478187297297297,7.647941025641026,0.3232597646947083,down
LOC100506319,0.15173803880803938,0.08695546508818355,5.247596756756757,5.095858717948718,0.3232597646947083,up
BBS4,-0.19902631323631326,0.08697947012491124,7.462141891891893,7.661168205128206,0.32329375919484776,down
LOC729164,0.1153809494109499,0.08703697137624734,5.426503513513514,5.311122564102564,0.3234522228032561,up
PSMB6,0.39845501732501987,0.0870598163302546,11.210027837837838,10.811572820512819,0.32348186238508775,up
RAB6A,0.10823330561330557,0.08709195147760992,4.97232945945946,4.8640961538461545,0.32354600484894197,up
LINC00906,0.10095008316008247,0.08712238245853807,5.151611621621621,5.050661538461538,0.3236037955242438,up
WASF1,-0.25416083853083826,0.08717224822933217,5.367928648648649,5.622089487179487,0.3237267060957787,down
BCL2L14,0.3582847886347871,0.08718523424569834,6.643648378378377,6.28536358974359,0.3237267060957787,up
NDUFV1,-0.22243738738738905,0.08720563810987997,10.161215945945944,10.383653333333333,0.3237472111058769,down
MKNK1-AS1,0.10992237006236838,0.08737436780707099,5.485206216216215,5.375283846153847,0.3243182684939139,up
GSX1,0.22231452529452334,0.08743334752753755,4.376483243243243,4.1541687179487194,0.32448182795318653,up
PPARG,0.21813767844767984,0.08745965027710809,4.91184972972973,4.69371205128205,0.32452408183156856,up
GABRG2,0.24492392931392803,0.08750272127770042,4.769671621621621,4.524747692307693,0.3246285302517689,up
AKAP11,-0.23883478863478835,0.08759312738384438,9.047791621621622,9.28662641025641,0.32490852280230764,down
LINC00993,0.2270547054747043,0.08769228222304891,4.028476756756757,3.801422051282053,0.3252208659670012,up
OTOR,0.15456813582813744,0.0879469131944391,4.524278648648649,4.369710512820512,0.32610961250128223,up
ZNF48,0.1677925918225922,0.08799430393565638,7.584210540540541,7.416417948717949,0.32622973451264564,up
NT5E,-0.3279841718641707,0.08801794560218264,6.103028648648649,6.431012820512819,0.32626178336607314,down
DIAPH2,-0.24096295218295172,0.08808679952290153,7.400042432432433,7.641005384615385,0.32646138392175855,down
LINC01093,0.44632222453222603,0.08820924021896843,4.659528378378379,4.213206153846153,0.32682915338626606,up
PCDHGB6,0.2186336521136525,0.08821607854213534,3.9461862162162165,3.727552564102564,0.32682915338626606,up
TNNT2,0.1228021483021493,0.08823773532703814,6.093861891891893,5.971059743589744,0.32685372587088624,up
MROH8,0.11821729036729156,0.08828897058526386,5.304762162162163,5.1865448717948714,0.3269878370926822,up
GTDC1,-0.1393634650034663,0.08835095446253334,7.483332432432431,7.622695897435897,0.3271617045672192,down
WFDC3,0.21892880110880153,0.08840304880285145,5.251871621621622,5.032942820512821,0.3272665809741667,up
FRAS1,0.14974479556479725,0.08840936319858321,5.552593513513514,5.402848717948717,0.3272665809741667,up
ZNF259P1,-0.27912584892584835,0.08848651047693128,7.657635945945946,7.936761794871795,0.32742128789271946,down
SLC38A11,0.14590796257796335,0.08849890922126476,4.19644027027027,4.050532307692307,0.32742128789271946,up
AWAT1,0.16265189882189812,0.08850706580946782,4.244597027027027,4.0819451282051284,0.32742128789271946,up
FLJ38773,0.07955562716562747,0.08851135803709875,3.72337972972973,3.6438241025641025,0.32742128789271946,up
GCLC,-0.2551461607761638,0.08857908044578786,8.635794864864863,8.890941025641027,0.32755763294997237,down
PRSS33,0.1637475814275824,0.08858081368389395,5.476187837837839,5.312440256410256,0.32755763294997237,up
MFAP4,0.13596721413721546,0.08859338599299643,5.626945675675676,5.490978461538461,0.32755763294997237,up
MSRB1,0.5694328690228705,0.0886392962778825,11.084975945945946,10.515543076923075,0.32767168912919864,up
LOC102725292,0.17969370062369983,0.08869236211605996,6.743942162162162,6.564248461538462,0.3278121538965145,up
OLFML3,0.18488905058905125,0.08872648202775968,4.654306486486487,4.4694174358974355,0.32788255758687135,up
LOC102724165,0.17451560637560526,0.08879723073006751,5.818884324324324,5.644368717948718,0.32808827352795833,up
MIR6516,-0.19717078309078317,0.08882845522830421,6.101529729729729,6.2987005128205125,0.32814341798799707,down
CASC23,0.16459495495495613,0.0888505626375962,5.084861621621622,4.920266666666666,0.32814341798799707,up
GPSM2,-0.2848786555786553,0.08886212852426935,6.239856216216216,6.524734871794871,0.32814341798799707,down
MRPL35,0.34675101871101965,0.0888734156011496,9.811144864864866,9.464393846153847,0.32814341798799707,up
NUDT1,-0.2226700138600144,0.08888757353267142,7.99014972972973,8.212819743589744,0.32814341798799707,down
NADK,0.4232592446292429,0.08891315553105539,11.222400270270269,10.799141025641026,0.328182168065509,up
FAM151A,0.12620869715869798,0.08893018595690247,4.135334594594596,4.009125897435898,0.3281868323156479,up
BAK1,0.19106620235620397,0.08894459036235623,8.710355945945947,8.519289743589743,0.3281868323156479,up
SERINC5,-0.2892010810810781,0.08896355739135045,9.00376891891892,9.292969999999999,0.32820115161079005,down
NFKBIB,0.1975684476784485,0.08904597428103037,7.487249729729731,7.289681282051283,0.32844950330346145,up
PLK5,0.08535654885655042,0.08907207085232942,5.539872702702703,5.454516153846153,0.32848842453591104,up
HPS3,-0.29596659043659024,0.08908672510971616,9.172016486486488,9.467983076923078,0.32848842453591104,down
ZNF132,-0.1756193485793478,0.08916323581516858,3.442772702702703,3.6183920512820507,0.3287148271748843,down
PCNX2,-0.27149577962577887,0.0891882995507347,6.969107297297297,7.240603076923076,0.32875151757476,down
MT1F,0.49481593208593466,0.08923201102839246,10.338325675675678,9.843509743589744,0.3288569201969639,up
SPATA13,-0.3636730907830916,0.08929718260206224,9.72815972972973,10.091832820512822,0.3289983261138204,down
LOC101929034,0.10409381150381236,0.08930062586541528,4.413564324324324,4.3094705128205115,0.3289983261138204,up
SMAD1,-0.33414450450450506,0.08933552807158746,6.705642162162162,7.039786666666667,0.3290449309391486,down
MOSPD1,-0.3035306930006909,0.08934352595070333,7.407116486486487,7.710647179487178,0.3290449309391486,down
IL10,0.24835276507276394,0.08944892674210787,6.482868918918919,6.234516153846155,0.3293773529577787,up
AFP,0.1199612543312556,0.08948689405097118,4.8173794594594606,4.697418205128205,0.3294613944963409,up
HIST1H2BH,0.3715170200970199,0.08951110623940214,9.193701891891893,8.822184871794873,0.32948498932838166,up
CBWD7,0.4996181496881533,0.08952359328522473,11.967968918918922,11.468350769230769,0.32948498932838166,up
SNAI1,0.18342367983367946,0.08976681603628694,5.027456756756757,4.844033076923077,0.33032426976817025,up
OR9A1P,0.10133848232848264,0.08981358808977054,3.7203554054054058,3.619016923076923,0.3303814550169754,up
CTCFL,0.09558218295218346,0.08983119795866597,3.3348375675675674,3.239255384615384,0.3303814550169754,up
MVK,0.13661620928621154,0.08985035124041173,8.737271081081081,8.60065487179487,0.3303814550169754,up
CAMK1,-0.2509834442134453,0.08985739420048766,6.712807837837838,6.963791282051283,0.3303814550169754,down
SACS,-0.2429030630630642,0.08985828863872414,7.6638902702702705,7.906793333333335,0.3303814550169754,down
SHFM1,0.41447682605682523,0.08990614752013805,10.645498108108107,10.231021282051282,0.33040165430227286,up
MOK,-0.14067669438669483,0.0899076122650482,5.66185945945946,5.802536153846154,0.33040165430227286,down
UCN3,0.14209312543312524,0.08990934467798002,5.081995945945946,4.93990282051282,0.33040165430227286,up
CRYBB2P1,-0.20352680526680533,0.08994050504104405,6.720457297297297,6.923984102564102,0.33046034236917976,down
ATP2B2,0.2110673458073462,0.09003180030350517,5.7400632432432435,5.528995897435897,0.33073992158101234,up
PDCD6,0.13158706860706992,0.09007842562449811,10.585077837837838,10.453490769230768,0.33085533504321396,up
VWA8,-0.30033459459459255,0.090107590205818,7.545105405405406,7.845439999999998,0.33090658759749675,down
NIP7,-0.3701973804573768,0.09016586515914428,8.274411081081082,8.644608461538459,0.33106470827631795,down
JMJD6,0.3820908731808714,0.09025661889295525,9.718107027027026,9.336016153846154,0.33123501870846744,up
WIPI1,-0.32616521136521115,0.0902668646280852,8.76541837837838,9.09158358974359,0.33123501870846744,down
GPR1,-0.2393914622314619,0.09027751001316861,2.9721164864864864,3.2115079487179483,0.33123501870846744,down
F5,0.3773871794871795,0.09028015947177201,8.61212,8.234732820512821,0.33123501870846744,up
FBXL22,-0.3541283367983361,0.09028837788743792,4.312412432432432,4.666540769230768,0.33123501870846744,down
SYT7,0.18629194733194687,0.09036659333118839,6.406942972972972,6.2206510256410255,0.3313978656016998,up
HACE1,-0.19869259182259214,0.09036663571433345,7.14148945945946,7.340182051282052,0.3313978656016998,down
RTP3,0.14878216216216167,0.09040418861819742,4.8285421621621625,4.679760000000001,0.3313978656016998,up
FLT1,0.1839038461538447,0.09040855941472531,7.293449999999999,7.109546153846154,0.3313978656016998,up
TTTY7B,0.10298884961884891,0.09040893276700016,4.8284775675675675,4.725488717948719,0.3313978656016998,up
COL4A1,0.14247158697158735,0.09044596085594646,4.336625945945946,4.194154358974359,0.3314777423216165,up
PGRMC2,-0.28402793485793154,0.09048916888686201,8.000110270270271,8.284138205128203,0.33158023734776537,down
RASGRP4,0.16438537075536974,0.09054259615086953,6.23544972972973,6.07106435897436,0.3316872398875799,up
ZFP30,-0.2092817879417881,0.09054886314375257,5.668445135135135,5.877726923076923,0.3316872398875799,down
LCN10,0.1250730977130976,0.09063096135477863,6.352915405405406,6.227842307692308,0.3319320815274763,up
DUSP5,0.5171696465696449,0.09073370267739898,10.454038108108108,9.936868461538463,0.33225243254449,up
MED31,0.27052478170478267,0.0907892963556583,9.792303243243243,9.52177846153846,0.3323502294514007,up
ETV3,-0.3004149757449781,0.09079096362351985,8.539432972972971,8.83984794871795,0.3323502294514007,down
TSIX,0.26822999306999407,0.09081269306438262,5.771694864864865,5.503464871794871,0.33236270341749025,up
LINC01231,0.1755885031185045,0.09082492630737667,5.791800810810812,5.616212307692307,0.33236270341749025,up
GBP1P1,0.5953718018018019,0.09085777507775593,8.017665135135136,7.422293333333334,0.3324063672293973,up
GPR34,-0.40337206514206514,0.09086741741729376,6.006669729729729,6.410041794871794,0.3324063672293973,down
ULK1,-0.1992091337491324,0.0909001003608698,7.567811891891893,7.767021025641025,0.33245569274178927,down
NCBP3,-0.22669051975051868,0.09092536108586859,7.705374864864866,7.932065384615385,0.33245569274178927,down
MTAP,-0.190440027720026,0.09093159294116654,6.891459459459461,7.081899487179487,0.33245569274178927,down
LOC643072,0.3586876923076918,0.0909420283845731,6.30433,5.945642307692308,0.33245569274178927,up
ZCCHC24,-0.18915045045045176,0.09099980851793821,6.814706216216216,7.0038566666666675,0.33260384936405807,down
NFKBIA,0.6695580942480941,0.09101660937726054,13.047287837837837,12.377729743589743,0.33260384936405807,up
NAV2-AS2,0.10124276507276608,0.09103345086543033,4.192938918918919,4.0916961538461525,0.33260384936405807,up
NKIRAS2,-0.15251927927927866,0.09104371054759668,8.134404054054055,8.286923333333334,0.33260384936405807,down
PTPRM,-0.1934290297990291,0.09107151375295232,5.84889891891892,6.042327948717949,0.33264956039212185,down
ACAD9,-0.5393540194040192,0.09126444782050855,7.496261621621622,8.035615641025641,0.33324392089979393,down
SLC11A2,-0.21306859320859317,0.09126487155692817,6.867242432432433,7.080311025641026,0.33324392089979393,down
BAG3,-0.22856140679140768,0.09131700916323447,7.482537567567567,7.711098974358975,0.3333783410549028,down
LOC101929248,0.11365887733887714,0.09141078578894815,4.221688108108108,4.1080292307692305,0.3336647055098267,up
ZNF671,-0.1444402079002094,0.09155257192316445,6.750795945945945,6.895236153846154,0.3341261872485225,down
OR10H2,0.13060979902979897,0.09172424726478413,3.7219510810810807,3.591341282051282,0.3346965782028478,up
SIGLEC5,0.4498778239778236,0.09177535805337911,7.761337567567567,7.311459743589744,0.3348269184053769,up
ARF5,0.3686567844767872,0.09185448041291332,10.109707297297296,9.74105051282051,0.33503042809471273,up
CXCL9,-0.29488491337491407,0.09186193994874564,5.761439189189189,6.056324102564103,0.33503042809471273,down
LOC101930405,0.3382424462924476,0.09188608559868762,6.454742702702704,6.116500256410256,0.3350623185047686,up
CPN1,0.09773604296604343,0.09192435805363497,4.815207837837838,4.717471794871795,0.3351457029423209,up
ZDHHC23,-0.16468580041579983,0.09194121362849128,5.967171891891892,6.131857692307692,0.33515098902275936,down
RFFL,0.15463173250173323,0.0920057325757903,6.383243783783783,6.22861205128205,0.33532999031434374,up
CCDC85B,0.40028611919611734,0.09208726438151792,8.632334324324324,8.232048205128207,0.33557092740702216,up
UBE2D4,0.25188248787248924,0.09212951950611878,8.344293513513515,8.092411025641026,0.3356686814362107,up
LLGL1,-0.11938821898822027,0.09215551812192678,8.20213972972973,8.32152794871795,0.33570718297764857,down
GLMN,-0.24357525987526163,0.09217754562328072,7.331662432432432,7.575237692307693,0.335731207941482,down
MIER2,0.12130493416493504,0.0922012150718149,6.582876216216216,6.461571282051281,0.3357612041994197,up
TTLL6,0.14201744975745,0.09225151923917937,4.512190270270271,4.370172820512821,0.33588816753947237,up
OR51B4,0.1464206306306295,0.09229127111032126,4.367907297297297,4.221486666666667,0.33593784674552474,up
CYMP,0.1666204158004163,0.0923117873197614,5.151378108108108,4.984757692307691,0.33593784674552474,up
WFDC8,0.13438958419958524,0.092318054288251,5.358921891891893,5.224532307692308,0.33593784674552474,up
ZNF276,-0.1890536036036039,0.0923269310821187,7.722539729729729,7.911593333333333,0.33593784674552474,down
CNOT6,-0.25719067221067426,0.09235868098432796,8.44428189189189,8.701472564102565,0.33597832687289875,down
PCDHB13,0.12125414414414415,0.09236894383023707,5.543350810810811,5.422096666666667,0.33597832687289875,up
SLC16A7,-0.2752976230076216,0.09242222415560264,7.864431351351354,8.139728974358976,0.33611592887080166,down
LOC100128175,0.16843011088011073,0.09246565080993079,3.5838121621621624,3.4153820512820516,0.33615855208536416,up
IFNW1,0.198717581427581,0.0924788560310506,4.652567837837838,4.453850256410257,0.33615855208536416,up
MLF1,-0.1598413998614001,0.09248030035536219,4.862602702702702,5.022444102564102,0.33615855208536416,down
ZDHHC1,-0.1554867082467064,0.09251102514828427,5.1723191891891895,5.327805897435896,0.33618317815224724,down
ODF2,-0.25639936243935946,0.09251798150298801,7.472372432432432,7.728771794871792,0.33618317815224724,down
FAM83E,0.1483467013167017,0.09268409686327737,5.2400756756756754,5.091728974358974,0.33653987875538466,up
KIAA1549L,0.17536079002079052,0.09268473566861159,5.090375405405406,4.9150146153846155,0.33653987875538466,up
CH25H,0.44642047124047135,0.0926944058541476,4.98612918918919,4.539708717948718,0.33653987875538466,up
GNA12,-0.18933335412335062,0.09270749590094339,8.434134594594596,8.623467948717947,0.33653987875538466,down
MIR22,0.3053810395010377,0.09271464763485975,9.45119027027027,9.145809230769233,0.33653987875538466,up
ALPK2,0.1826923631323627,0.09271925668819114,5.4738710810810804,5.291178717948718,0.33653987875538466,up
RPP25,0.13649180180180132,0.0927298406178015,6.689425135135135,6.552933333333334,0.33653987875538466,up
ZRANB2-AS1,0.1182137144837121,0.09273990223574033,4.634512432432431,4.516298717948719,0.33653987875538466,up
CLEC4D,0.5625491753291758,0.09286039616674342,8.833268918918918,8.270719743589742,0.33692093372373305,up
DIAPH1,-0.3043616285516251,0.09289044745544915,10.416763243243244,10.721124871794869,0.33697376761602404,down
TRIQK,-0.26960374913374796,0.09298712233538213,7.297511891891891,7.567115641025639,0.33726823047786564,down
CCL21,0.10311372141372122,0.09303957100148681,5.808857567567567,5.705743846153846,0.3374022115581506,up
NDUFB2-AS1,0.10699360360360366,0.09312557209815457,6.34169027027027,6.234696666666666,0.3376578034992255,up
KIAA2012,0.09477914067914117,0.09322351368626451,3.9573432432432436,3.8625641025641024,0.33795659727456834,up
LINC01088,0.15329302148302082,0.09326489375340759,3.8411789189189185,3.6878858974358977,0.33805027717517194,up
ZKSCAN8,-0.2533681912681889,0.09333684281240612,7.30339027027027,7.556758461538459,0.33825470854304435,down
B4GAT1,-0.21831848925848796,0.09337529645749607,6.921029459459461,7.1393479487179485,0.3383377039361804,down
FAM57B,0.25841661815661876,0.09344739356552395,5.907624054054055,5.649207435897436,0.33854255570657343,up
RTP1,0.1275234857934855,0.09346907425027512,3.6331029729729734,3.505579487179488,0.33856463041005974,up
TFB1M,-0.23600789327789062,0.09349247955863527,7.867761081081082,8.103768974358973,0.33856463041005974,down
RSBN1,-0.20908131670131525,0.09350017464967313,8.454244324324327,8.663325641025642,0.33856463041005974,down
EIF5A,-0.5047594525294521,0.09353044518819649,10.977645675675676,11.482405128205128,0.3386178790263296,down
POM121,-0.10897354816354898,0.09357385634422066,6.294760810810811,6.40373435897436,0.3387186763341964,down
SMC5,-0.37542791406791487,0.09361526547816194,8.234595675675676,8.61002358974359,0.3388121943898541,down
NECTIN1,0.16621855855855827,0.09364555619145429,7.101361891891892,6.935143333333333,0.3388355760385424,up
MYO5A,-0.30662002772002594,0.0936528760615838,8.338209459459463,8.64482948717949,0.3388355760385424,down
GGT6,0.10512294525294497,0.09371209691263656,5.726832432432432,5.621709487179487,0.3389155522801666,up
NUFIP1,-0.24089038808038765,0.09371520161563172,7.074902432432433,7.31579282051282,0.3389155522801666,down
TRMT61A,0.10390161469161452,0.09372724230375754,7.804076486486487,7.700174871794872,0.3389155522801666,up
RPL18,-0.21533645876646013,0.09373729616500862,13.429284054054055,13.644620512820515,0.3389155522801666,down
COL2A1,0.10228756756756852,0.09380837782629611,4.445217567567568,4.342929999999999,0.3391080543705106,up
C19orf70,0.25268232848232763,0.0938223863621262,10.045695405405406,9.793013076923078,0.3391080543705106,up
CDR2L,0.10034893277893264,0.09383730118641571,4.889919189189189,4.789570256410256,0.3391080543705106,up
CCDC169-SOHLH2,0.4210253499653498,0.0938757848498511,4.272894324324324,3.851868974358974,0.3391655387440826,up
LRPPRC,-0.23060007623007728,0.09388438861488695,9.79311351351351,10.023713589743588,0.3391655387440826,down
SLC6A10P,0.16828626472626507,0.09393606000286496,5.773552162162163,5.605265897435898,0.3392347252232541,up
CTIF,0.16382674289674082,0.09394092781451233,7.1204364864864855,6.956609743589745,0.3392347252232541,up
MAP1A,-0.2511720928620935,0.09396465768317129,5.897649189189189,6.148821282051283,0.3392347252232541,down
LOC101928435,0.15159312543312442,0.09396591377592872,4.951875945945946,4.800282820512821,0.3392347252232541,up
RAP1GAP2,-0.3194795911295927,0.09411689061269053,9.148892972972973,9.468372564102566,0.33972340389565,down
FOCAD,-0.284198911988911,0.09417681848361006,7.282866216216216,7.567065128205127,0.3398833254994919,down
ALOX15,0.18490422037422016,0.09426446502763444,3.869267297297297,3.6843630769230766,0.3401432139121226,up
DNAJC5G,0.12176420651420639,0.09430222639631175,4.984517027027026,4.86275282051282,0.34022304067193404,up
LOC285857,0.17978988911988836,0.09433577021364518,3.7301378378378374,3.550347948717949,0.3402646365479848,up
TMX4,-0.34154121275121163,0.09434503735497331,9.895381351351352,10.236922564102564,0.3402646365479848,down
ZNF749,-0.23366611226611145,0.09436869776955249,3.3459308108108115,3.579596923076923,0.34029355544117595,down
TLE2,-0.20043762300762147,0.0943996712005564,6.508721351351351,6.709158974358973,0.3403488311183468,down
LRMP,0.34758395703395806,0.09443211553418054,10.682022162162163,10.334438205128205,0.34040939079471383,up
MIR17HG,-0.2107723007623008,0.09447152683790441,5.810045135135135,6.020817435897436,0.34047480300498073,down
ZNF677,-0.23107207207207203,0.09448156220368048,5.6992145945945945,5.9302866666666665,0.34047480300498073,down
FBXO45,-0.2889990644490634,0.09450568206166032,8.356533243243243,8.645532307692307,0.34050531852458105,down
KDELC1,-0.3605249410949405,0.09463186405757758,5.597158648648649,5.957683589743589,0.34087321355604855,down
LOC101928144,0.15919640332640217,0.09463912709163563,4.792934864864864,4.633738461538462,0.34087321355604855,up
GHRL,0.16704314622314698,0.0946701102747421,5.399491351351352,5.232448205128205,0.3409197978452372,up
KCTD1,0.1888536936936953,0.09468340237099164,6.362197027027028,6.1733433333333325,0.3409197978452372,up
SPATA12,0.1239306444906445,0.09486731385067863,5.444457567567568,5.320526923076923,0.3415254696047516,up
ITPR2,-0.29273541926541746,0.09488983801512806,7.826444324324324,8.119179743589742,0.3415500373956173,down
SMU1,-0.1805552460152473,0.09501957023154083,8.072532702702702,8.25308794871795,0.34196042190027637,down
C1orf56,-0.20461405405405308,0.09510422633513228,5.139585945945946,5.344199999999999,0.34220847567330515,down
BOLA2,0.26199273735273554,0.09517868112501403,5.811418378378377,5.549425641025642,0.3424197466305077,up
LOC728743,-0.1403395495495472,0.09528177065690409,7.347363783783784,7.487703333333331,0.34264398877142,down
RETSAT,0.16552395703395817,0.09528781194860439,7.446682162162162,7.281158205128204,0.34264398877142,up
CACNG1,0.20275170478170423,0.09528826164408599,5.844283243243243,5.641531538461539,0.34264398877142,up
MT3,0.12400641718641658,0.09549782506072649,5.835645135135135,5.711638717948718,0.34334080056124683,up
CDH3,0.2486301039501031,0.09553608577038285,6.010087027027027,5.761456923076924,0.3434216037565563,up
GALNT8,0.1729045045045039,0.09560006086883359,5.489037837837838,5.316133333333334,0.34359479996720216,up
GOLGA2P5,-0.17363033957033824,0.09562843413974607,5.867488378378379,6.041118717948717,0.343640004081628,down
CEP120,-0.22667704088703822,0.09565195387339462,8.879422702702703,9.106099743589741,0.3436567871044869,down
KLHL22,-0.23587778239778245,0.09566469789495623,7.481423243243243,7.717301025641025,0.3436567871044869,down
DCTN6,0.44052218295218104,0.09573909660546603,10.25016756756757,9.809645384615388,0.3438672687224556,up
RPLP2,0.22516906444906404,0.09591676582657409,5.721666756756757,5.496497692307693,0.3444485375630768,up
DSCAM,0.13379169785169776,0.095979607200804,5.558068108108109,5.424276410256411,0.34456223510948597,up
DDX19A,-0.2444071101871117,0.09598780287239105,8.890281351351351,9.134688461538463,0.34456223510948597,down
PEX10,-0.17826159390159457,0.09599594148465156,6.5023889189189195,6.680650512820514,0.34456223510948597,down
FLJ33360,0.12492114345114347,0.09601442760865937,4.0444072972972975,3.919486153846154,0.3445717374837322,up
PKD2,-0.18343827442827632,0.09606267348647948,6.645958648648648,6.829396923076924,0.34468801941256166,down
RHOB,0.39234878724878364,0.09607993568359696,9.781921351351349,9.389572564102565,0.3446931069915323,up
GABRB2,0.23396049896049842,0.09617130937996496,5.39403972972973,5.160079230769232,0.34496402894660144,up
SOX8,-0.20217134442134554,0.09631086901278331,4.197283783783783,4.399455128205129,0.34538400876991693,down
ESCO2,-0.41362130977131084,0.09632374849978896,6.075569459459459,6.4891907692307695,0.34538400876991693,down
HIST1H2BE,0.46139618156618134,0.0963517277825399,9.135720540540541,8.67432435897436,0.34538400876991693,up
MFGE8,0.14639187110187013,0.09635189837851646,6.148576486486487,6.002184615384617,0.34538400876991693,up
CRYAA,0.13975845460845449,0.09637076797391012,5.839384864864865,5.6996264102564105,0.34539473760665806,up
AURKAIP1,0.4676214483714478,0.09639299004687599,10.604573243243243,10.136951794871795,0.345417476275702,up
RECQL5,0.17492880803880784,0.09644618243562961,7.510326756756759,7.335397948717951,0.3455511691184325,up
CEP95,-0.15664645183645298,0.09650541146246192,7.581779189189189,7.738425641025642,0.345677349830198,down
LOC105372695,0.13147602217602206,0.09652336001004409,4.317242432432432,4.18576641025641,0.345677349830198,up
